payer_id,due_date,paid_date,payment_due,amount_paid,principal_payment,interest_payment,escrow_payment,late_fee,total_amount_due,remaining_balance,status,days_late,payment_method,payment_processor,transaction_id,confirmation_number,payment_type
416,2021-02-01,2021-02-01,2274.18,2274.18,1046.69,1227.49,453.71,0.0,2727.89,358999.22,Paid,0.0,Bank Transfer,TD EasyWeb,99929BF2,MP144492,Regular
416,2021-03-01,2021-03-01,2274.18,2274.18,1050.25,1223.92,558.91,0.0,2833.09,357948.97,Paid,0.0,Auto-Pay,Visa Debit,21D184F5,MP717544,Regular
416,2021-04-01,2021-04-03,2274.18,2274.18,1053.83,1220.34,542.81,0.0,2816.99,356895.13,Paid,2.0,Bank Transfer,TD EasyWeb,C3A9173B,MP294729,Regular
416,2021-05-01,2021-05-01,2274.18,2274.18,1057.43,1216.75,611.88,0.0,2886.06,355837.71,Paid,0.0,Mobile App,Interac,A0A1D177,MP840221,Regular
416,2021-06-01,2021-06-01,2274.18,2274.18,1061.03,1213.14,421.38,0.0,2695.56,354776.67,Paid,0.0,Auto-Pay,TD EasyWeb,41D49333,MP974354,Regular
416,2021-07-01,2021-07-03,2274.18,2274.18,1064.65,1209.53,254.7,0.0,2528.88,353712.02,Paid,2.0,Bank Transfer,Visa Debit,95F93FAA,MP541296,Regular
416,2021-08-01,2021-08-02,2274.18,2274.18,1068.28,1205.9,554.99,0.0,2829.17,352643.75,Paid,1.0,Auto-Pay,BMO Digital Banking,22CB2B2F,MP649665,Regular
416,2021-09-01,2021-09-10,2274.18,2274.18,1071.92,1202.25,501.71,90.97,2775.89,351571.82,Paid,9.0,Auto-Pay,RBC Online,F2363EA5,MP817673,Late Payment
416,2021-10-01,2021-10-02,2274.18,2274.18,1075.58,1198.6,271.18,0.0,2545.36,350496.25,Paid,1.0,Mobile App,RBC Online,AAD9F89C,MP905421,Regular
416,2021-11-01,2021-11-03,2274.18,2274.18,1079.24,1194.93,563.41,0.0,2837.59,349417.01,Paid,2.0,Check,RBC Online,E040FF28,MP991907,Regular
416,2021-12-01,2021-12-01,2274.18,2274.18,1082.92,1191.25,597.51,0.0,2871.69,348334.08,Paid,0.0,Phone Payment,TD EasyWeb,571D0545,MP382171,Regular
416,2022-01-01,2022-01-01,2274.18,2274.18,1086.61,1187.56,211.61,0.0,2485.79,347247.47,Paid,0.0,Auto-Pay,TD EasyWeb,73322F21,MP329404,Regular
416,2022-02-01,2022-02-02,2274.18,2274.18,1090.32,1183.86,655.56,0.0,2929.74,346157.15,Paid,1.0,Mobile App,Interac,775138D6,MP885001,Regular
416,2022-03-01,2022-03-03,2274.18,2274.18,1094.04,1180.14,267.06,0.0,2541.24,345063.12,Paid,2.0,Phone Payment,Mastercard Debit,051FDE76,MP168083,Regular
416,2022-04-01,2022-04-01,2274.18,2274.18,1097.77,1176.41,313.55,0.0,2587.73,343965.35,Paid,0.0,Phone Payment,Interac,675F2697,MP454127,Regular
416,2022-05-01,2022-05-01,2274.18,2274.18,1101.51,1172.67,549.5,0.0,2823.68,342863.84,Paid,0.0,Mobile App,RBC Online,54D72AF0,MP104874,Regular
416,2022-06-01,2022-06-01,2274.18,2274.18,1105.26,1168.91,299.36,0.0,2573.54,341758.58,Paid,0.0,Online Payment,Visa Debit,DF11E580,MP480997,Regular
416,2022-07-01,2022-07-03,2274.18,2274.18,1109.03,1165.14,239.45,0.0,2513.63,340649.55,Paid,2.0,Check,Mastercard Debit,B76CA611,MP937168,Regular
416,2022-08-01,2022-08-02,2274.18,2274.18,1112.81,1161.36,287.7,0.0,2561.88,339536.74,Paid,1.0,Mobile App,RBC Online,AAE59E6A,MP404935,Regular
416,2022-09-01,2022-09-03,2274.18,2274.18,1116.61,1157.57,688.64,0.0,2962.82,338420.13,Paid,2.0,Online Payment,TD EasyWeb,C3882F3A,MP868049,Regular
416,2022-10-01,2022-10-06,2274.18,2274.18,1120.41,1153.76,444.05,0.0,2718.23,337299.72,Paid,5.0,Check,BMO Digital Banking,AEDFCC59,MP137887,Regular
416,2022-11-01,2022-11-06,2274.18,2274.18,1124.23,1149.94,706.27,0.0,2980.45,336175.49,Paid,5.0,Mobile App,Visa Debit,01245B6D,MP464355,Regular
416,2022-12-01,2022-12-08,2274.18,2274.18,1128.07,1146.11,746.83,0.0,3021.01,335047.42,Paid,7.0,Phone Payment,RBC Online,3D7AC1B6,MP593133,Regular
416,2023-01-01,2023-01-01,2274.18,2274.18,1131.91,1142.26,435.18,0.0,2709.36,333915.51,Paid,0.0,Mobile App,BMO Digital Banking,E2939CB1,MP655258,Regular
416,2023-02-01,2023-02-01,2274.18,2274.18,1135.77,1138.41,317.69,0.0,2591.87,332779.74,Paid,0.0,Phone Payment,TD EasyWeb,D403D59C,MP221525,Regular
416,2023-03-01,2023-03-01,2274.18,2274.18,1139.64,1134.53,785.88,0.0,3060.06,331640.1,Paid,0.0,Check,Visa Debit,D5F79387,MP617246,Regular
416,2023-04-01,2023-04-03,2274.18,2274.18,1143.53,1130.65,354.85,0.0,2629.03,330496.57,Paid,2.0,Mobile App,Interac,E7477E83,MP833477,Regular
416,2023-05-01,2023-05-01,2274.18,2274.18,1147.43,1126.75,558.99,0.0,2833.17,329349.14,Paid,0.0,Online Payment,RBC Online,E1D7DF6F,MP708088,Regular
416,2023-06-01,2023-06-02,2274.18,2274.18,1151.34,1122.84,607.39,0.0,2881.57,328197.8,Paid,1.0,Mobile App,RBC Online,9A42545B,MP802081,Regular
416,2023-07-01,2023-07-09,2274.18,2274.18,1155.26,1118.91,643.49,90.97,2917.67,327042.54,Paid,8.0,Bank Transfer,Visa Debit,1A68D063,MP367041,Late Payment
416,2023-08-01,2023-08-01,2274.18,2274.18,1159.2,1114.97,612.87,0.0,2887.05,325883.34,Paid,0.0,Bank Transfer,Mastercard Debit,D30F6E1D,MP710799,Regular
416,2023-09-01,2023-09-03,2274.18,2274.18,1163.15,1111.02,699.81,0.0,2973.99,324720.18,Paid,2.0,Bank Transfer,TD EasyWeb,031E8CF1,MP471130,Regular
416,2023-10-01,2023-10-03,2274.18,2274.18,1167.12,1107.06,672.79,0.0,2946.97,323553.06,Paid,2.0,Bank Transfer,BMO Digital Banking,10051012,MP804843,Regular
416,2023-11-01,2023-11-02,2274.18,2274.18,1171.1,1103.08,750.92,0.0,3025.1,322381.97,Paid,1.0,Phone Payment,BMO Digital Banking,833AFD84,MP177744,Regular
416,2023-12-01,2023-12-01,2274.18,2274.18,1175.09,1099.08,575.85,0.0,2850.03,321206.87,Paid,0.0,Online Payment,RBC Online,EFF734E5,MP696291,Regular
417,2020-02-01,2020-02-03,3352.13,3352.13,822.15,2529.99,272.97,0.0,3625.1,537958.13,Paid,2.0,Check,Mastercard Debit,FBA39C9A,MP965869,Regular
417,2020-03-01,2020-03-02,3352.13,3352.13,826.01,2526.13,603.38,0.0,3955.51,537132.12,Paid,1.0,Check,Interac,475928DE,MP601926,Regular
417,2020-04-01,2020-04-03,3352.13,3352.13,829.89,2522.25,423.02,0.0,3775.15,536302.24,Paid,2.0,Mobile App,TD EasyWeb,23987B05,MP961309,Regular
417,2020-05-01,2020-05-03,3352.13,3352.13,833.78,2518.35,485.39,0.0,3837.52,535468.45,Paid,2.0,Phone Payment,TD EasyWeb,D5F3732D,MP104359,Regular
417,2020-06-01,2020-06-02,3352.13,3352.13,837.7,2514.44,770.01,0.0,4122.14,534630.76,Paid,1.0,Phone Payment,RBC Online,E3F038F3,MP708132,Regular
417,2020-07-01,2020-07-02,3352.13,3352.13,841.63,2510.5,465.12,0.0,3817.25,533789.12,Paid,1.0,Check,TD EasyWeb,C17FA71A,MP602920,Regular
417,2020-08-01,2020-08-04,3352.13,3352.13,845.58,2506.55,677.84,0.0,4029.97,532943.54,Paid,3.0,Mobile App,Mastercard Debit,81911B14,MP635479,Regular
417,2020-09-01,2020-09-08,3352.13,3352.13,849.56,2502.58,354.96,0.0,3707.09,532093.98,Paid,7.0,Phone Payment,TD EasyWeb,983B37E9,MP793508,Regular
417,2020-10-01,2020-10-08,3352.13,3352.13,853.54,2498.59,474.89,0.0,3827.02,531240.44,Paid,7.0,Bank Transfer,Mastercard Debit,DC7D1D89,MP125179,Regular
417,2020-11-01,2020-11-03,3352.13,3352.13,857.55,2494.58,440.13,0.0,3792.26,530382.89,Paid,2.0,Phone Payment,TD EasyWeb,E470F037,MP581484,Regular
417,2020-12-01,2020-12-05,3352.13,3352.13,861.58,2490.55,667.68,0.0,4019.81,529521.31,Paid,4.0,Bank Transfer,Interac,D26F8FB7,MP785231,Regular
417,2021-01-01,2021-01-02,3352.13,3352.13,865.63,2486.51,218.4,0.0,3570.53,528655.68,Paid,1.0,Phone Payment,Visa Debit,0D5A5998,MP538073,Regular
417,2021-02-01,2021-02-02,3352.13,3352.13,869.69,2482.44,782.37,0.0,4134.5,527785.99,Paid,1.0,Phone Payment,Mastercard Debit,FD26C11C,MP153282,Regular
417,2021-03-01,2021-03-05,3352.13,3352.13,873.77,2478.36,248.83,0.0,3600.96,526912.22,Paid,4.0,Phone Payment,RBC Online,5F5066FA,MP915978,Regular
417,2021-04-01,2021-04-08,3352.13,3352.13,877.88,2474.26,435.15,0.0,3787.28,526034.34,Paid,7.0,Online Payment,RBC Online,0B707EDB,MP114700,Regular
417,2021-05-01,2021-05-03,3352.13,3352.13,882.0,2470.13,338.59,0.0,3690.72,525152.34,Paid,2.0,Check,TD EasyWeb,E0599F4A,MP871597,Regular
417,2021-06-01,2021-06-08,3352.13,3352.13,886.14,2465.99,764.57,0.0,4116.7,524266.2,Paid,7.0,Auto-Pay,RBC Online,A2DC2AD1,MP983980,Regular
417,2021-07-01,2021-07-02,3352.13,3352.13,890.3,2461.83,302.47,0.0,3654.6,523375.9,Paid,1.0,Bank Transfer,Interac,5435F1E4,MP851610,Regular
417,2021-08-01,2021-08-09,3352.13,3352.13,894.48,2457.65,459.6,134.09,3811.73,522481.42,Paid,8.0,Mobile App,BMO Digital Banking,CA68D384,MP462310,Late Payment
417,2021-09-01,2021-09-06,3352.13,3352.13,898.68,2453.45,443.71,0.0,3795.84,521582.73,Paid,5.0,Phone Payment,RBC Online,D053DC9C,MP301069,Regular
417,2021-10-01,2021-10-06,3352.13,3352.13,902.9,2449.23,274.99,0.0,3627.12,520679.83,Paid,5.0,Mobile App,Mastercard Debit,3A720144,MP709383,Regular
417,2021-11-01,2021-11-06,3352.13,3352.13,907.14,2444.99,752.86,0.0,4104.99,519772.69,Paid,5.0,Check,Mastercard Debit,83D1BF46,MP862217,Regular
417,2021-12-01,2021-12-02,3352.13,3352.13,911.4,2440.73,569.16,0.0,3921.29,518861.29,Paid,1.0,Mobile App,Mastercard Debit,F2A047CA,MP858984,Regular
417,2022-01-01,2022-01-02,3352.13,3352.13,915.68,2436.45,217.65,0.0,3569.78,517945.6,Paid,1.0,Mobile App,RBC Online,E2A70307,MP525364,Regular
417,2022-02-01,2022-02-02,3352.13,3352.13,919.98,2432.15,207.38,0.0,3559.51,517025.62,Paid,1.0,Bank Transfer,BMO Digital Banking,07147A26,MP179667,Regular
417,2022-03-01,2022-03-05,3352.13,3352.13,924.3,2427.83,767.61,0.0,4119.74,516101.32,Paid,4.0,Phone Payment,TD EasyWeb,833D8C84,MP337795,Regular
417,2022-04-01,2022-04-03,3352.13,3352.13,928.64,2423.49,444.83,0.0,3796.96,515172.68,Paid,2.0,Auto-Pay,Mastercard Debit,2E843467,MP885379,Regular
417,2022-05-01,2022-05-01,3352.13,3352.13,933.0,2419.13,219.64,0.0,3571.77,514239.68,Paid,0.0,Bank Transfer,TD EasyWeb,38B5906A,MP902285,Regular
417,2022-06-01,2022-06-07,3352.13,3352.13,937.38,2414.75,579.25,0.0,3931.38,513302.29,Paid,6.0,Auto-Pay,TD EasyWeb,65766891,MP451836,Regular
417,2022-07-01,2022-07-03,3352.13,3352.13,941.79,2410.35,377.91,0.0,3730.04,512360.5,Paid,2.0,Auto-Pay,TD EasyWeb,D9EC83A7,MP450836,Regular
417,2022-08-01,2022-08-03,3352.13,3352.13,946.21,2405.93,719.67,0.0,4071.8,511414.3,Paid,2.0,Online Payment,Visa Debit,CF07CF78,MP123977,Regular
417,2022-09-01,2022-09-01,3352.13,3352.13,950.65,2401.48,604.81,0.0,3956.94,510463.65,Paid,0.0,Online Payment,RBC Online,383057EA,MP798765,Regular
417,2022-10-01,2022-10-03,3352.13,3352.13,955.12,2397.02,262.09,0.0,3614.22,509508.53,Paid,2.0,Bank Transfer,TD EasyWeb,EE876089,MP285299,Regular
417,2022-11-01,2022-11-02,3352.13,3352.13,959.6,2392.53,362.34,0.0,3714.47,508548.93,Paid,1.0,Mobile App,BMO Digital Banking,00E46ABD,MP808239,Regular
417,2022-12-01,2022-12-02,3352.13,3352.13,964.11,2388.03,277.17,0.0,3629.3,507584.82,Paid,1.0,Phone Payment,RBC Online,62D1925A,MP866041,Regular
417,2023-01-01,2023-01-03,3352.13,3352.13,968.63,2383.5,492.27,0.0,3844.4,506616.19,Paid,2.0,Mobile App,Mastercard Debit,291434C0,MP181273,Regular
417,2023-02-01,2023-02-12,3352.13,3352.13,973.18,2378.95,723.18,134.09,4075.31,505643.01,Paid,11.0,Mobile App,Visa Debit,C29B1E84,MP372387,Late Payment
417,2023-03-01,2023-03-01,3352.13,3352.13,977.75,2374.38,433.69,0.0,3785.82,504665.25,Paid,0.0,Bank Transfer,Interac,F22D6C42,MP758305,Regular
417,2023-04-01,2023-04-02,3352.13,3352.13,982.34,2369.79,570.71,0.0,3922.84,503682.91,Paid,1.0,Phone Payment,Mastercard Debit,0B1CDAD2,MP978399,Regular
417,2023-05-01,2023-05-03,3352.13,3352.13,986.96,2365.18,648.08,0.0,4000.21,502695.95,Paid,2.0,Auto-Pay,TD EasyWeb,36B643E8,MP741530,Regular
417,2023-06-01,2023-06-04,3352.13,3352.13,991.59,2360.54,303.92,0.0,3656.05,501704.36,Paid,3.0,Bank Transfer,Mastercard Debit,745A02E7,MP165806,Regular
417,2023-07-01,2023-07-01,3352.13,3352.13,996.25,2355.89,210.26,0.0,3562.39,500708.12,Paid,0.0,Phone Payment,RBC Online,BBA5B178,MP683308,Regular
417,2023-08-01,2023-08-03,3352.13,3352.13,1000.93,2351.21,546.61,0.0,3898.74,499707.19,Paid,2.0,Online Payment,BMO Digital Banking,1E9F2285,MP331570,Regular
417,2023-09-01,2023-09-06,3352.13,3352.13,1005.63,2346.51,789.75,0.0,4141.88,498701.57,Paid,5.0,Phone Payment,RBC Online,F66F1073,MP983871,Regular
417,2023-10-01,2023-10-07,3352.13,3352.13,1010.35,2341.79,356.78,0.0,3708.91,497691.22,Paid,6.0,Bank Transfer,Visa Debit,076ABF08,MP147073,Regular
417,2023-11-01,2023-11-03,3352.13,3352.13,1015.09,2337.04,756.06,0.0,4108.19,496676.13,Paid,2.0,Check,TD EasyWeb,395D4CC1,MP922265,Regular
417,2023-12-01,2023-12-09,3352.13,3352.13,1019.86,2332.28,457.26,134.09,3809.39,495656.27,Paid,8.0,Mobile App,RBC Online,BFC6E60C,MP749966,Late Payment
419,2023-11-01,2023-11-02,1068.02,1068.02,371.7,696.32,501.17,0.0,1569.19,157614.32,Paid,1.0,Check,RBC Online,D5281B0F,MP809464,Regular
419,2023-12-01,2023-12-01,1068.02,1068.02,373.33,694.69,552.52,0.0,1620.54,157240.99,Paid,0.0,Phone Payment,Visa Debit,C0E0A170,MP633515,Regular
420,2023-03-01,2023-03-02,1067.39,1067.39,223.73,843.66,709.17,0.0,1776.56,128940.31,Paid,1.0,Phone Payment,Mastercard Debit,8534BE20,MP321429,Regular
420,2023-04-01,2023-04-01,1067.39,1067.39,225.19,842.2,410.41,0.0,1477.8,128715.11,Paid,0.0,Check,TD EasyWeb,F91EB86D,MP778473,Regular
420,2023-05-01,2023-05-01,1067.39,1067.39,226.67,840.72,429.27,0.0,1496.66,128488.45,Paid,0.0,Mobile App,RBC Online,DE1B7B9C,MP176853,Regular
420,2023-06-01,2023-06-07,1067.39,1067.39,228.15,839.24,755.08,0.0,1822.47,128260.3,Paid,6.0,Auto-Pay,Visa Debit,829A0C94,MP265923,Regular
420,2023-07-01,2023-07-02,1067.39,1067.39,229.64,837.75,732.44,0.0,1799.83,128030.66,Paid,1.0,Auto-Pay,Interac,21B1B7D9,MP322073,Regular
420,2023-08-01,2023-08-03,1067.39,1067.39,231.14,836.25,572.27,0.0,1639.66,127799.53,Paid,2.0,Online Payment,BMO Digital Banking,22F4D04E,MP119944,Regular
420,2023-09-01,2023-09-02,1067.39,1067.39,232.65,834.74,570.24,0.0,1637.63,127566.88,Paid,1.0,Mobile App,Visa Debit,4A728753,MP539625,Regular
420,2023-10-01,2023-10-04,1067.39,1067.39,234.17,833.22,219.32,0.0,1286.71,127332.71,Paid,3.0,Check,TD EasyWeb,E64604EC,MP899148,Regular
420,2023-11-01,2023-11-02,1067.39,1067.39,235.7,831.69,710.92,0.0,1778.31,127097.02,Paid,1.0,Bank Transfer,Interac,3AB665AB,MP426330,Regular
420,2023-12-01,2023-12-01,1067.39,1067.39,237.23,830.16,228.52,0.0,1295.91,126859.79,Paid,0.0,Phone Payment,Mastercard Debit,90245E1B,MP190963,Regular
423,2023-10-01,2023-10-02,2404.97,2404.97,203.26,2201.71,216.22,0.0,2621.19,266025.44,Paid,1.0,Mobile App,RBC Online,2D56995F,MP743504,Regular
423,2023-11-01,2023-11-02,2404.97,2404.97,204.94,2200.03,388.84,0.0,2793.81,265820.5,Paid,1.0,Bank Transfer,Interac,ECEF3B5B,MP564890,Regular
423,2023-12-01,2023-12-04,2404.97,2404.97,206.63,2198.34,441.02,0.0,2845.99,265613.87,Paid,3.0,Bank Transfer,Mastercard Debit,9159A307,MP769997,Regular
424,2023-03-01,2023-03-02,1589.41,1589.41,431.88,1157.53,730.73,0.0,2320.14,158897.54,Paid,1.0,Auto-Pay,Visa Debit,E5E28731,MP267927,Regular
424,2023-04-01,2023-04-07,1589.41,1589.41,435.02,1154.39,403.26,0.0,1992.67,158462.52,Paid,6.0,Check,BMO Digital Banking,BA0C0179,MP409732,Regular
424,2023-05-01,2023-05-03,1589.41,1589.41,438.18,1151.23,581.26,0.0,2170.67,158024.34,Paid,2.0,Online Payment,BMO Digital Banking,3D154085,MP159329,Regular
424,2023-06-01,2023-06-05,1589.41,1589.41,441.36,1148.05,354.28,0.0,1943.69,157582.98,Paid,4.0,Bank Transfer,Mastercard Debit,B0421F84,MP329874,Regular
424,2023-07-01,2023-07-03,1589.41,1589.41,444.57,1144.84,659.59,0.0,2249.0,157138.41,Paid,2.0,Mobile App,Interac,EC620F1D,MP530764,Regular
424,2023-08-01,2023-08-03,1589.41,1589.41,447.8,1141.61,435.29,0.0,2024.7,156690.61,Paid,2.0,Check,BMO Digital Banking,3F2C4A11,MP415059,Regular
424,2023-09-01,2023-09-03,1589.41,1589.41,451.05,1138.36,476.58,0.0,2065.99,156239.55,Paid,2.0,Online Payment,BMO Digital Banking,2FD4AE33,MP123415,Regular
424,2023-10-01,2023-10-03,1589.41,1589.41,454.33,1135.08,308.3,0.0,1897.71,155785.22,Paid,2.0,Check,Interac,CA2973AA,MP632149,Regular
424,2023-11-01,2023-11-04,1589.41,1589.41,457.63,1131.78,604.83,0.0,2194.24,155327.59,Paid,3.0,Mobile App,RBC Online,E9A4652C,MP838237,Regular
424,2023-12-01,2023-12-05,1589.41,1589.41,460.96,1128.45,621.57,0.0,2210.98,154866.64,Paid,4.0,Phone Payment,TD EasyWeb,AC5114F9,MP829621,Regular
426,2023-02-01,2023-02-03,1532.17,1532.17,351.45,1180.72,463.39,0.0,1995.56,143404.75,Paid,2.0,Check,TD EasyWeb,FBB57816,MP590507,Regular
426,2023-03-01,2023-03-01,1532.17,1532.17,354.34,1177.83,651.44,0.0,2183.61,143050.41,Paid,0.0,Phone Payment,RBC Online,09331028,MP204463,Regular
426,2023-04-01,2023-04-03,1532.17,1532.17,357.25,1174.92,261.94,0.0,1794.11,142693.16,Paid,2.0,Mobile App,RBC Online,288FDA58,MP229992,Regular
426,2023-05-01,2023-05-03,1532.17,1532.17,360.18,1171.99,743.12,0.0,2275.29,142332.98,Paid,2.0,Phone Payment,Visa Debit,5904E2B4,MP776619,Regular
426,2023-06-01,2023-06-03,1532.17,1532.17,363.14,1169.03,692.2,0.0,2224.37,141969.83,Paid,2.0,Auto-Pay,Interac,02C28096,MP267724,Regular
426,2023-07-01,2023-07-03,1532.17,1532.17,366.12,1166.05,519.95,0.0,2052.12,141603.71,Paid,2.0,Phone Payment,Mastercard Debit,A6C531F6,MP891234,Regular
426,2023-08-01,2023-08-02,1532.17,1532.17,369.13,1163.04,441.5,0.0,1973.67,141234.58,Paid,1.0,Check,BMO Digital Banking,7B2FFF6E,MP431876,Regular
426,2023-09-01,2023-09-01,1532.17,1532.17,372.16,1160.01,340.59,0.0,1872.76,140862.41,Paid,0.0,Mobile App,Visa Debit,8DF64E2D,MP208189,Regular
426,2023-10-01,2023-10-02,1532.17,1532.17,375.22,1156.95,207.17,0.0,1739.34,140487.19,Paid,1.0,Online Payment,Visa Debit,E0D4A238,MP340575,Regular
426,2023-11-01,2023-11-01,1532.17,1532.17,378.3,1153.87,749.48,0.0,2281.65,140108.89,Paid,0.0,Check,BMO Digital Banking,0BAFDC5E,MP763811,Regular
426,2023-12-01,2023-12-01,1532.17,1532.17,381.41,1150.76,211.24,0.0,1743.41,139727.48,Paid,0.0,Auto-Pay,Visa Debit,73C5E30E,MP853055,Regular
427,2023-02-01,2023-02-01,2257.82,2257.82,308.67,1949.15,424.87,0.0,2682.69,292576.04,Paid,0.0,Phone Payment,Mastercard Debit,8F8D239F,MP300268,Regular
427,2023-03-01,2023-03-01,2257.82,2257.82,310.73,1947.09,607.02,0.0,2864.84,292265.31,Paid,0.0,Check,Visa Debit,220503CF,MP164550,Regular
427,2023-04-01,2023-04-02,2257.82,2257.82,312.79,1945.03,601.93,0.0,2859.75,291952.52,Paid,1.0,Auto-Pay,RBC Online,75A65AA7,MP732983,Regular
427,2023-05-01,2023-05-01,2257.82,2257.82,314.88,1942.94,279.07,0.0,2536.89,291637.64,Paid,0.0,Bank Transfer,BMO Digital Banking,EDFA7B5B,MP669762,Regular
427,2023-06-01,2023-06-03,2257.82,2257.82,316.97,1940.85,395.74,0.0,2653.56,291320.67,Paid,2.0,Auto-Pay,Interac,EBB5E5B6,MP707949,Regular
427,2023-07-01,2023-07-01,2257.82,2257.82,319.08,1938.74,483.37,0.0,2741.19,291001.59,Paid,0.0,Mobile App,Mastercard Debit,3EA6CA8B,MP960614,Regular
427,2023-08-01,2023-08-09,2257.82,2257.82,321.2,1936.62,494.43,90.31,2752.25,290680.38,Paid,8.0,Check,TD EasyWeb,A632940D,MP317936,Late Payment
427,2023-09-01,2023-09-02,2257.82,2257.82,323.34,1934.48,379.41,0.0,2637.23,290357.04,Paid,1.0,Bank Transfer,Visa Debit,01D2CCE3,MP737237,Regular
427,2023-10-01,2023-10-01,2257.82,2257.82,325.49,1932.33,257.89,0.0,2515.71,290031.55,Paid,0.0,Online Payment,Interac,1FDB2AB0,MP591453,Regular
427,2023-11-01,2023-11-12,2257.82,2257.82,327.66,1930.16,260.95,90.31,2518.77,289703.89,Paid,11.0,Check,RBC Online,365B1A1F,MP705352,Late Payment
427,2023-12-01,2023-12-01,2257.82,2257.82,329.84,1927.98,649.39,0.0,2907.21,289374.05,Paid,0.0,Online Payment,Mastercard Debit,3FE4DDBD,MP701960,Regular
433,2020-02-01,2020-02-02,5193.38,5193.38,2367.17,2826.21,235.03,0.0,5428.41,643700.46,Paid,1.0,Phone Payment,Visa Debit,348FE2C1,MP918924,Regular
433,2020-03-01,2020-03-02,5193.38,5193.38,2377.53,2815.86,377.96,0.0,5571.34,641322.93,Paid,1.0,Phone Payment,RBC Online,3D7B4AE2,MP494860,Regular
433,2020-04-01,2020-04-02,5193.38,5193.38,2387.93,2805.46,256.76,0.0,5450.14,638935.01,Paid,1.0,Online Payment,BMO Digital Banking,DEFD2F81,MP600710,Regular
433,2020-05-01,2020-05-02,5193.38,5193.38,2398.37,2795.01,475.81,0.0,5669.19,636536.64,Paid,1.0,Auto-Pay,BMO Digital Banking,0ADF70D7,MP757503,Regular
433,2020-06-01,2020-06-03,5193.38,5193.38,2408.86,2784.52,552.78,0.0,5746.16,634127.77,Paid,2.0,Phone Payment,RBC Online,1EDE5D56,MP607081,Regular
433,2020-07-01,2020-07-03,5193.38,5193.38,2419.4,2773.98,573.88,0.0,5767.26,631708.37,Paid,2.0,Auto-Pay,TD EasyWeb,02E431D9,MP763678,Regular
433,2020-08-01,2020-08-04,5193.38,5193.38,2429.98,2763.4,642.27,0.0,5835.65,629278.39,Paid,3.0,Phone Payment,TD EasyWeb,7D496240,MP791489,Regular
433,2020-09-01,2020-09-02,5193.38,5193.38,2440.61,2752.77,699.4,0.0,5892.78,626837.78,Paid,1.0,Auto-Pay,Visa Debit,01F44B2E,MP394780,Regular
433,2020-10-01,2020-10-08,5193.38,5193.38,2451.29,2742.09,393.92,0.0,5587.3,624386.48,Paid,7.0,Phone Payment,Visa Debit,8FEEF68C,MP265563,Regular
433,2020-11-01,2020-11-02,5193.38,5193.38,2462.01,2731.37,565.54,0.0,5758.92,621924.47,Paid,1.0,Check,TD EasyWeb,66C23859,MP503308,Regular
433,2020-12-01,2020-12-14,5193.38,5193.38,2472.78,2720.6,688.53,207.74,5881.91,619451.69,Paid,13.0,Auto-Pay,RBC Online,0E1E5D91,MP991901,Late Payment
433,2021-01-01,2021-01-03,5193.38,5193.38,2483.6,2709.78,355.8,0.0,5549.18,616968.09,Paid,2.0,Mobile App,Visa Debit,2E5B8113,MP958481,Regular
433,2021-02-01,2021-02-01,5193.38,5193.38,2494.47,2698.92,329.01,0.0,5522.39,614473.62,Paid,0.0,Mobile App,TD EasyWeb,EB4207B3,MP587178,Regular
433,2021-03-01,2021-03-03,5193.38,5193.38,2505.38,2688.01,616.24,0.0,5809.62,611968.24,Paid,2.0,Bank Transfer,RBC Online,D6E300AA,MP264520,Regular
433,2021-04-01,2021-04-13,5193.38,5193.38,2516.34,2677.05,456.75,207.74,5650.13,609451.91,Paid,12.0,Auto-Pay,Visa Debit,E3B6F3C5,MP613192,Late Payment
433,2021-05-01,2021-05-07,5193.38,5193.38,2527.34,2666.04,211.21,0.0,5404.59,606924.56,Paid,6.0,Auto-Pay,Interac,8829201E,MP730061,Regular
433,2021-06-01,2021-06-02,5193.38,5193.38,2538.4,2654.98,572.55,0.0,5765.93,604386.16,Paid,1.0,Phone Payment,Interac,D6EF357D,MP731703,Regular
433,2021-07-01,2021-07-02,5193.38,5193.38,2549.51,2643.88,296.52,0.0,5489.9,601836.65,Paid,1.0,Phone Payment,BMO Digital Banking,32FC404F,MP853314,Regular
433,2021-08-01,2021-08-01,5193.38,5193.38,2560.66,2632.73,383.07,0.0,5576.45,599276.0,Paid,0.0,Auto-Pay,Mastercard Debit,D1DFFFC0,MP315526,Regular
433,2021-09-01,2021-09-02,5193.38,5193.38,2571.86,2621.53,780.32,0.0,5973.7,596704.14,Paid,1.0,Mobile App,RBC Online,01A8EDDD,MP727474,Regular
433,2021-10-01,2021-10-02,5193.38,5193.38,2583.11,2610.27,468.88,0.0,5662.26,594121.03,Paid,1.0,Auto-Pay,Visa Debit,B62811C6,MP165650,Regular
433,2021-11-01,2021-11-01,5193.38,5193.38,2594.41,2598.98,309.28,0.0,5502.66,591526.62,Paid,0.0,Check,Visa Debit,F86DA923,MP329346,Regular
433,2021-12-01,2021-12-07,5193.38,5193.38,2605.76,2587.63,279.5,0.0,5472.88,588920.86,Paid,6.0,Auto-Pay,Mastercard Debit,193E6A2F,MP655399,Regular
