payer_id,age,annual_income_cad,employment_status,marital_status,city,province,loan_amount,interest_rate,loan_term_years,loan_term_months,current_balance,loan_status,monthly_payment,origination_date,maturity_date,delinquency_risk,lender,institution_name,institution_city,institution_province,program_name,program_type,field_of_study,program_difficulty,program_duration_years,typical_tuition_cad,employment_rate_percent,avg_starting_salary_cad,university_name,institution_type,requires_licensing,job_market_outlook,income_category,age_group,program_difficulty_label,remaining_balance_pct,payment_to_income_ratio_pct,recommended_approach,career_outlook_flag
71,34,63519,Full-time,Common-law,Hamilton,Ontario,189583.59,3.18,25,300,167455.23,In Deferment,916.88,2021-08-01,2046-08-01,1.0,BMO Student Banking Program,University of Calgary,Calgary,Alberta,Juris Doctor (Law),Professional,Law,3,3.0,79314.58,78.8,77940.76,Central Professional School,Professional School,1,Challenging,Medium Income,Young Professional (25-34),High Difficulty,88.33,17.32,Proactive Monitoring,Moderate Job Market
300,23,24784,Part-time,Married,Montreal,Quebec,189310.59,5.756,15,180,176847.29,Active,1572.66,2023-10-01,2038-10-01,1.0,Canada Student Loans Program,University of Victoria,Victoria,British Columbia,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Adult (18-24),High Difficulty,93.42,76.15,Proactive Monitoring,Strong Job Market
2,24,17207,Part-time,Widowed,London,Ontario,188307.25,5.108,15,180,131513.02,Active,1499.74,2020-07-01,2035-07-01,1.0,Bank of Montreal,Concordia University,Montreal,Quebec,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Low Income,Young Adult (18-24),Medium Difficulty,69.84,104.59,Proactive Monitoring,Strong Job Market
867,39,48004,Full-time,Divorced,Steinbach,Manitoba,188183.59,3.263,25,300,165970.47,Active,918.34,2021-01-01,2046-01-01,1.0,TD Canada Trust,University of Saskatchewan,Saskatoon,Saskatchewan,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Medium Income,Mid-Career (35-49),Medium Difficulty,88.2,22.96,Proactive Monitoring,Strong Job Market
86,25,60532,Full-time,Single,Vancouver,British Columbia,187915.75,8.503,15,180,149256.88,Active,1850.81,2020-10-01,2035-10-01,1.0,BMO Student Banking Program,McMaster University,Hamilton,Ontario,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Medium Income,Young Professional (25-34),Medium Difficulty,79.43,36.69,Proactive Monitoring,Strong Job Market
271,35,0,Unemployed,Married,Quebec City,Quebec,187667.1,5.065,25,300,173358.58,Active,1104.2,2022-04-01,2047-04-01,1.0,Canada Student Loans Program,Simon Fraser University,Burnaby,British Columbia,Electrical Engineering,Bachelor's,Engineering,3,4.0,48662.77,84.2,69985.16,Western College,College,1,Fair,Low Income,Mid-Career (35-49),High Difficulty,92.38,,Proactive Monitoring,Moderate Job Market
173,41,0,Unemployed,Widowed,Red Deer,Alberta,187484.13,4.444,25,300,167091.74,Active,1036.15,2021-10-01,2046-10-01,1.0,National Bank of Canada,Ryerson University,Toronto,Ontario,Mathematics,Bachelor's,Science,3,4.0,43771.19,71.3,55946.22,University of British Columbia (UBC),University,0,Good,Low Income,Mid-Career (35-49),High Difficulty,89.12,,Proactive Monitoring,Moderate Job Market
542,21,43202,Full-time,Widowed,Steinbach,Manitoba,187027.5,3.126,25,300,162222.17,Active,899.21,2021-02-01,2046-02-01,1.0,Scotiabank Student Line of Credit,McGill University,Montreal,Quebec,Master of Social Work,Master's,Social Sciences,2,2.0,43258.74,90.1,59912.03,Eastern Professional School,Professional School,0,Good,Medium Income,Young Adult (18-24),Medium Difficulty,86.74,24.98,Proactive Monitoring,Strong Job Market
251,27,15905,Part-time,Single,Laval,Quebec,186682.59,3.51,20,240,159021.96,Active,1083.64,2021-04-01,2041-04-01,1.0,Bank of Nova Scotia,University of Manitoba,Winnipeg,Manitoba,Automotive Technology,Certificate,Technical,1,2.0,17732.27,83.7,45175.53,Northern Community College,Community College,0,Fair,Low Income,Young Professional (25-34),Low Difficulty,85.18,81.76,Proactive Monitoring,Moderate Job Market
363,32,64097,Full-time,Married,Laval,Quebec,186654.08,6.062,20,240,170384.16,Active,1343.93,2022-09-01,2042-09-01,1.0,Canada Student Loans Program,University of Alberta,Edmonton,Alberta,Chemical Engineering,Bachelor's,Engineering,3,4.0,51080.39,90.1,74425.91,Southern College,College,1,Challenging,Medium Income,Young Professional (25-34),High Difficulty,91.28,25.16,Proactive Monitoring,Strong Job Market
557,35,19954,Part-time,Divorced,Quebec City,Quebec,185627.16,11.344,20,240,171278.14,Active,1959.67,2020-10-01,2040-10-01,1.0,National Bank of Canada,University of Victoria,Victoria,British Columbia,General Studies,Bachelor's,Liberal Arts,1,4.0,22950.56,67.1,36675.12,Northern College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,92.27,117.85,Proactive Monitoring,Career Support Needed
364,33,0,Unemployed,Married,London,Ontario,185515.49,3.74,25,300,163522.81,Active,952.78,2021-10-01,2046-10-01,1.0,Bank of Nova Scotia,University of Manitoba,Winnipeg,Manitoba,General Studies,Bachelor's,Liberal Arts,1,4.0,22950.56,67.1,36675.12,Northern College,College,0,Excellent,Low Income,Young Professional (25-34),Low Difficulty,88.15,,Proactive Monitoring,Career Support Needed
902,20,24016,Part-time,Divorced,Ottawa,Ontario,185187.13,8.530000000000001,25,300,179459.32,Active,1494.92,2023-05-01,2048-05-01,1.0,Scotiabank Student Line of Credit,Carleton University,Ottawa,Ontario,Automotive Technology,Certificate,Technical,1,2.0,17732.27,83.7,45175.53,Northern Community College,Community College,0,Fair,Low Income,Young Adult (18-24),Low Difficulty,96.91,74.7,Proactive Monitoring,Moderate Job Market
601,44,0,Unemployed,Divorced,London,Ontario,185065.99,9.322,15,180,151898.43,Active,1912.68,2021-08-01,2036-08-01,1.0,BMO Student Banking Program,McGill University,Montreal,Quebec,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,82.08,,Proactive Monitoring,Moderate Job Market
126,20,47180,Full-time,Married,Steinbach,Manitoba,183304.99,12.844,15,180,172321.68,Active,2300.47,2022-12-01,2037-12-01,1.0,National Bank of Canada,Queen's University,Kingston,Ontario,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Medium Income,Young Adult (18-24),Low Difficulty,94.01,58.51,Proactive Monitoring,Moderate Job Market
555,29,17154,Part-time,Widowed,Surrey,British Columbia,182624.79,10.262,20,240,168900.92,Active,1794.19,2021-04-01,2041-04-01,1.0,Bank of Montreal,University of Waterloo,Waterloo,Ontario,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Low Income,Young Professional (25-34),Medium Difficulty,92.49,125.51,Proactive Monitoring,Strong Job Market
664,31,0,Unemployed,Common-law,Brampton,Ontario,181858.04,3.795,15,180,119316.12,Active,1326.58,2019-03-01,2034-03-01,1.0,BMO Student Banking Program,University of Ottawa,Ottawa,Ontario,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Professional (25-34),High Difficulty,65.61,,Proactive Monitoring,Strong Job Market
768,31,23266,Part-time,Common-law,Burnaby,British Columbia,181385.77,8.196,15,180,167394.39,Active,1754.0,2023-03-01,2038-03-01,1.0,TD Canada Trust,Simon Fraser University,Burnaby,British Columbia,HVAC Technology,Certificate,Technical,1,2.0,15476.32,90.0,48398.28,Central Community College,Community College,0,Challenging,Low Income,Young Professional (25-34),Low Difficulty,92.29,90.47,Proactive Monitoring,Strong Job Market
96,18,15209,Part-time,Divorced,Mississauga,Ontario,180965.99,3.972,25,300,152732.46,Active,952.41,2020-06-01,2045-06-01,1.0,Scotiabank Student Line of Credit,Memorial University,St. John's,Newfoundland,Physics,Bachelor's,Science,3,4.0,40369.84,73.6,53482.04,Central College,College,0,Fair,Low Income,Young Adult (18-24),High Difficulty,84.4,75.15,Proactive Monitoring,Moderate Job Market
313,34,67882,Full-time,Married,Mississauga,Ontario,180490.89,11.874,20,240,172774.42,Active,1971.53,2023-05-01,2043-05-01,1.0,Bank of Nova Scotia,Simon Fraser University,Burnaby,British Columbia,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,Medium Income,Young Professional (25-34),Low Difficulty,95.72,34.85,Proactive Monitoring,Moderate Job Market
117,22,69940,Full-time,Single,Surrey,British Columbia,180410.34,7.359,15,180,158264.25,Active,1658.0,2023-04-01,2038-04-01,1.0,RBC Student Banking,Queen's University,Kingston,Ontario,Chemistry,Bachelor's,Science,3,4.0,45367.83,71.9,55977.0,University of British Columbia (UBC),University,0,Excellent,Medium Income,Young Adult (18-24),High Difficulty,87.72,28.45,Proactive Monitoring,Moderate Job Market
503,24,45092,Full-time,Widowed,Montreal,Quebec,179954.49,3.41,20,240,138156.12,Active,1035.36,2019-05-01,2039-05-01,1.0,Canada Student Loans Program,Queen's University,Kingston,Ontario,Network Administration,Certificate,Technology,2,2.0,23438.0,81.9,51294.44,Western Community College,Community College,0,Fair,Medium Income,Young Adult (18-24),Medium Difficulty,76.77,27.55,Proactive Monitoring,Moderate Job Market
961,26,0,Unemployed,Common-law,Victoria,British Columbia,179687.94,9.817,15,180,144269.22,Active,1910.87,2020-03-01,2035-03-01,1.0,National Bank of Canada,NAIT,Edmonton,Alberta,Juris Doctor (Law),Professional,Law,3,3.0,79314.58,78.8,77940.76,Central Professional School,Professional School,1,Challenging,Low Income,Young Professional (25-34),High Difficulty,80.29,,Proactive Monitoring,Moderate Job Market
118,21,19899,Part-time,Divorced,Mississauga,Ontario,179027.09,8.719,25,300,166242.19,Active,1468.09,2020-09-01,2045-09-01,1.0,Canada Student Loans Program,York University,Toronto,Ontario,Network Administration,Certificate,Technology,2,2.0,23438.0,81.9,51294.44,Western Community College,Community College,0,Fair,Low Income,Young Adult (18-24),Medium Difficulty,92.86,88.53,Proactive Monitoring,Moderate Job Market
880,24,20817,Part-time,Common-law,Brandon,Manitoba,178743.55,4.093999999999999,20,240,174839.48,Active,1092.02,2025-08-01,2045-08-01,1.0,BMO Student Banking Program,Memorial University,St. John's,Newfoundland,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Adult (18-24),High Difficulty,97.82,62.95,Proactive Monitoring,Strong Job Market
993,34,16382,Part-time,Common-law,Montreal,Quebec,178201.88,8.013,25,300,161287.54,Active,1376.93,2020-06-01,2045-06-01,1.0,Royal Bank of Canada,University of Calgary,Calgary,Alberta,Master of Education,Master's,Education,2,2.0,34248.09,89.3,63598.44,University of Alberta,University,0,Fair,Low Income,Young Professional (25-34),Medium Difficulty,90.51,100.86,Proactive Monitoring,Strong Job Market
10,42,53964,Full-time,Single,Winnipeg,Manitoba,177027.78,3.145,20,240,136944.61,Active,994.69,2020-02-01,2040-02-01,1.0,CIBC,Simon Fraser University,Burnaby,British Columbia,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Medium Income,Mid-Career (35-49),Low Difficulty,77.36,22.12,Proactive Monitoring,Moderate Job Market
562,24,17037,Part-time,Common-law,Laval,Quebec,177016.5,12.182,20,240,168969.44,Active,1971.61,2022-08-01,2042-08-01,1.0,BMO Student Banking Program,McMaster University,Hamilton,Ontario,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Low Income,Young Adult (18-24),Low Difficulty,95.45,138.87,Proactive Monitoring,Moderate Job Market
665,30,19910,Part-time,Divorced,Mississauga,Ontario,175272.46,3.637,15,180,134022.63,In Deferment,1264.82,2021-12-01,2036-12-01,1.0,Bank of Nova Scotia,University of Calgary,Calgary,Alberta,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Young Professional (25-34),Low Difficulty,76.47,76.23,Proactive Monitoring,Moderate Job Market
465,32,54621,Full-time,Single,Winnipeg,Manitoba,175236.1,5.369,25,300,158626.17,Active,1062.44,2020-11-01,2045-11-01,1.0,Canada Student Loans Program,University of Waterloo,Waterloo,Ontario,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,90.52,23.34,Proactive Monitoring,Strong Job Market
211,32,68000,Full-time,Married,Red Deer,Alberta,174134.46,4.672000000000001,20,240,146665.89,Active,1117.89,2021-08-01,2041-08-01,1.0,Provincial Student Aid,Carleton University,Ottawa,Ontario,General Studies,Bachelor's,Liberal Arts,1,4.0,22950.56,67.1,36675.12,Northern College,College,0,Excellent,Medium Income,Young Professional (25-34),Low Difficulty,84.23,19.73,Proactive Monitoring,Career Support Needed
754,32,0,Unemployed,Married,Red Deer,Alberta,170628.79,4.977,20,240,153536.01,In Forbearance,1123.91,2023-02-01,2043-02-01,1.0,TD Canada Trust,University of Alberta,Edmonton,Alberta,Doctor of Pharmacy,Professional,Healthcare,3,4.0,63047.69,96.7,96418.01,Northern Professional School,Professional School,1,Fair,Low Income,Young Professional (25-34),High Difficulty,89.98,,Proactive Monitoring,Strong Job Market
457,38,43174,Full-time,Common-law,Hamilton,Ontario,170451.27,9.435,15,180,134609.79,Active,1773.21,2020-01-01,2035-01-01,1.0,Bank of Nova Scotia,McMaster University,Hamilton,Ontario,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Medium Income,Mid-Career (35-49),High Difficulty,78.97,49.29,Proactive Monitoring,Strong Job Market
463,18,56457,Full-time,Single,Vancouver,British Columbia,169746.26,10.53,20,240,160959.52,Active,1698.13,2023-04-01,2043-04-01,1.0,National Bank of Canada,McGill University,Montreal,Quebec,HVAC Technology,Certificate,Technical,1,2.0,15476.32,90.0,48398.28,Central Community College,Community College,0,Challenging,Medium Income,Young Adult (18-24),Low Difficulty,94.82,36.09,Proactive Monitoring,Strong Job Market
397,21,0,Unemployed,Divorced,Ottawa,Ontario,169593.34,2.658,20,240,138875.16,In Deferment,911.79,2020-10-01,2040-10-01,1.0,Bank of Nova Scotia,University of Calgary,Calgary,Alberta,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,Low Income,Young Adult (18-24),Low Difficulty,81.89,,Proactive Monitoring,Moderate Job Market
106,39,62097,Full-time,Divorced,Brampton,Ontario,168987.3,6.116,25,300,152548.71,Active,1100.8,2020-06-01,2045-06-01,1.0,TD Student Line of Credit,Simon Fraser University,Burnaby,British Columbia,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Medium Income,Mid-Career (35-49),Medium Difficulty,90.27,21.27,Proactive Monitoring,Strong Job Market
491,38,15171,Part-time,Married,Brandon,Manitoba,168927.02,8.652999999999999,15,180,147046.54,Active,1678.68,2021-11-01,2036-11-01,1.0,Bank of Nova Scotia,University of Toronto,Toronto,Ontario,Chemistry,Bachelor's,Science,3,4.0,45367.83,71.9,55977.0,University of British Columbia (UBC),University,0,Excellent,Low Income,Mid-Career (35-49),High Difficulty,87.05,132.78,Proactive Monitoring,Moderate Job Market
883,32,47626,Full-time,Married,Edmonton,Alberta,168125.13,6.748,15,180,128804.51,Active,1487.57,2021-03-01,2036-03-01,1.0,TD Canada Trust,Concordia University,Montreal,Quebec,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Medium Income,Young Professional (25-34),Medium Difficulty,76.61,37.48,Proactive Monitoring,Strong Job Market
968,20,58390,Full-time,Divorced,Calgary,Alberta,167280.79,2.837,20,240,121663.31,Active,914.15,2019-09-01,2039-09-01,1.0,BMO Student Banking Program,Ryerson University,Toronto,Ontario,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Medium Income,Young Adult (18-24),Low Difficulty,72.73,18.79,Proactive Monitoring,Moderate Job Market
335,44,52226,Full-time,Single,Mississauga,Ontario,166849.83,4.07,15,180,103242.64,Active,1240.03,2019-07-01,2034-07-01,1.0,Provincial Student Aid,University of Toronto,Toronto,Ontario,Elementary Education,Bachelor's,Education,2,4.0,27618.4,83.5,50773.63,University of British Columbia (UBC),University,0,Fair,Medium Income,Mid-Career (35-49),Medium Difficulty,61.88,28.49,Proactive Monitoring,Moderate Job Market
840,32,0,Unemployed,Married,Toronto,Ontario,166053.59,2.853,20,240,128168.95,Active,908.76,2020-08-01,2040-08-01,1.0,Canada Student Loans Program,Ryerson University,Toronto,Ontario,Electrical Engineering,Bachelor's,Engineering,3,4.0,48662.77,84.2,69985.16,Western College,College,1,Fair,Low Income,Young Professional (25-34),High Difficulty,77.19,,Proactive Monitoring,Moderate Job Market
703,33,0,Unemployed,Married,Red Deer,Alberta,165989.97,6.642,15,180,134971.46,Active,1458.94,2021-08-01,2036-08-01,1.0,BMO Student Banking Program,University of Toronto,Toronto,Ontario,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Young Professional (25-34),Low Difficulty,81.31,,Proactive Monitoring,Moderate Job Market
777,32,67931,Full-time,Single,London,Ontario,165759.38,4.385,20,240,149143.46,Active,1038.41,2022-10-01,2042-10-01,1.0,TD Canada Trust,York University,Toronto,Ontario,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Medium Income,Young Professional (25-34),Medium Difficulty,89.98,18.34,Proactive Monitoring,Strong Job Market
876,35,19040,Part-time,Divorced,Mississauga,Ontario,165210.19,10.681,25,300,150510.57,Active,1581.29,2018-07-01,2043-07-01,1.0,National Bank of Canada,University of Toronto,Toronto,Ontario,Psychology,Bachelor's,Social Sciences,2,4.0,35551.65,79.2,44490.17,Northern College,College,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,91.1,99.66,Proactive Monitoring,Moderate Job Market
263,25,64332,Full-time,Widowed,Victoria,British Columbia,164066.78,3.796,20,240,139316.73,Active,976.66,2021-08-01,2041-08-01,1.0,BMO Student Banking Program,University of Ottawa,Ottawa,Ontario,Marketing,Bachelor's,Business,1,4.0,30903.79,88.3,45697.04,Western College,College,0,Excellent,Medium Income,Young Professional (25-34),Low Difficulty,84.91,18.22,Proactive Monitoring,Strong Job Market
805,27,17287,Part-time,Common-law,Quebec City,Quebec,164028.21,6.938,25,300,147353.94,Active,1152.84,2020-04-01,2045-04-01,1.0,National Bank of Canada,University of Manitoba,Winnipeg,Manitoba,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Low Income,Young Professional (25-34),Medium Difficulty,89.83,80.03,Proactive Monitoring,Strong Job Market
123,28,53826,Full-time,Divorced,Calgary,Alberta,163291.69,7.671,15,180,134777.18,Active,1529.65,2022-02-01,2037-02-01,1.0,Royal Bank of Canada,University of Saskatchewan,Saskatoon,Saskatchewan,Nursing,Bachelor's,Healthcare,2,4.0,39406.16,91.0,68856.86,University of Alberta,University,1,Excellent,Medium Income,Young Professional (25-34),Medium Difficulty,82.54,34.1,Proactive Monitoring,Strong Job Market
849,25,0,Unemployed,Widowed,Ottawa,Ontario,162718.48,7.225,15,180,141296.01,Active,1483.1,2023-02-01,2038-02-01,1.0,Provincial Student Aid,Simon Fraser University,Burnaby,British Columbia,Criminal Justice,Bachelor's,Social Sciences,2,4.0,29149.24,76.6,46781.72,Central College,College,0,Challenging,Low Income,Young Professional (25-34),Medium Difficulty,86.83,,Proactive Monitoring,Moderate Job Market
775,20,0,Unemployed,Common-law,London,Ontario,161644.93,3.585,15,180,119493.9,Active,1162.33,2021-01-01,2036-01-01,1.0,TD Student Line of Credit,Dalhousie University,Halifax,Nova Scotia,Master of Business Administration,Master's,Business,2,2.0,60584.46,93.5,91921.43,Eastern Professional School,Professional School,0,Challenging,Low Income,Young Adult (18-24),Medium Difficulty,73.92,,Proactive Monitoring,Strong Job Market
909,22,62028,Full-time,Married,Steinbach,Manitoba,160905.41,11.063,15,180,148811.15,Active,1835.22,2023-04-01,2038-04-01,1.0,National Bank of Canada,York University,Toronto,Ontario,Juris Doctor (Law),Professional,Law,3,3.0,79314.58,78.8,77940.76,Central Professional School,Professional School,1,Challenging,Medium Income,Young Adult (18-24),High Difficulty,92.48,35.5,Proactive Monitoring,Moderate Job Market
65,27,0,Unemployed,Divorced,Calgary,Alberta,160244.37,7.136,15,180,135846.53,Active,1452.53,2021-09-01,2036-09-01,1.0,TD Student Line of Credit,Simon Fraser University,Burnaby,British Columbia,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Low Income,Young Professional (25-34),High Difficulty,84.77,,Proactive Monitoring,Strong Job Market
834,27,43805,Full-time,Widowed,Mississauga,Ontario,159729.69,5.881,15,180,111964.83,Active,1337.64,2019-05-01,2034-05-01,1.0,Canada Student Loans Program,University of Manitoba,Winnipeg,Manitoba,Hospitality Management,Bachelor's,Business,1,4.0,28900.91,77.1,45510.5,Central College,College,0,Fair,Medium Income,Young Professional (25-34),Low Difficulty,70.1,36.64,Proactive Monitoring,Moderate Job Market
214,43,60393,Full-time,Divorced,Calgary,Alberta,159090.56,4.128,20,240,148413.0,In Forbearance,974.82,2023-04-01,2043-04-01,1.0,Provincial Student Aid,University of Victoria,Victoria,British Columbia,Master of Science in Engineering,Master's,Engineering,3,2.0,55848.0,87.5,82316.7,University of British Columbia (UBC),University,1,Fair,Medium Income,Mid-Career (35-49),High Difficulty,93.29,19.37,Proactive Monitoring,Strong Job Market
356,42,0,Unemployed,Single,Winnipeg,Manitoba,158837.21,3.028,15,180,139353.06,Active,1099.04,2023-07-01,2038-07-01,1.0,Scotiabank Student Line of Credit,Carleton University,Ottawa,Ontario,Master of Social Work,Master's,Social Sciences,2,2.0,43258.74,90.1,59912.03,Eastern Professional School,Professional School,0,Good,Low Income,Mid-Career (35-49),Medium Difficulty,87.73,,Proactive Monitoring,Strong Job Market
987,35,0,Unemployed,Married,Brampton,Ontario,158000.89,7.194,20,240,141186.71,Active,1243.45,2022-03-01,2042-03-01,1.0,Bank of Nova Scotia,Simon Fraser University,Burnaby,British Columbia,Computer Science,Bachelor's,Technology,2,4.0,46476.55,91.9,73443.75,University of Waterloo,University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,89.36,,Proactive Monitoring,Strong Job Market
782,20,20805,Part-time,Divorced,Laval,Quebec,157484.98,6.08,15,180,113951.35,Active,1335.76,2019-09-01,2034-09-01,1.0,CIBC,University of Victoria,Victoria,British Columbia,Master of Business Administration,Master's,Business,2,2.0,60584.46,93.5,91921.43,Eastern Professional School,Professional School,0,Challenging,Low Income,Young Adult (18-24),Medium Difficulty,72.36,77.04,Proactive Monitoring,Strong Job Market
308,31,52317,Full-time,Widowed,Red Deer,Alberta,157295.4,3.417,20,240,132740.93,Active,905.56,2021-08-01,2041-08-01,1.0,Provincial Student Aid,University of Ottawa,Ottawa,Ontario,Electrical Engineering,Bachelor's,Engineering,3,4.0,48662.77,84.2,69985.16,Western College,College,1,Fair,Medium Income,Young Professional (25-34),High Difficulty,84.39,20.77,Proactive Monitoring,Moderate Job Market
341,23,0,Unemployed,Divorced,Hamilton,Ontario,156249.35,6.365,25,300,140061.51,Active,1041.86,2020-07-01,2045-07-01,1.0,National Bank of Canada,Memorial University,St. John's,Newfoundland,Human Resources,Bachelor's,Business,1,4.0,30878.48,78.0,53563.19,University of Toronto,University,0,Good,Low Income,Young Adult (18-24),Low Difficulty,89.64,,Proactive Monitoring,Moderate Job Market
262,31,0,Unemployed,Divorced,Winnipeg,Manitoba,156033.06,4.124,20,240,128645.27,Active,955.76,2020-11-01,2040-11-01,1.0,Canada Student Loans Program,University of Calgary,Calgary,Alberta,Criminal Justice,Bachelor's,Social Sciences,2,4.0,29149.24,76.6,46781.72,Central College,College,0,Challenging,Low Income,Young Professional (25-34),Medium Difficulty,82.45,,Proactive Monitoring,Moderate Job Market
187,28,59221,Full-time,Common-law,Mississauga,Ontario,155209.71,6.366,20,240,139722.31,In Forbearance,1144.99,2022-09-01,2042-09-01,1.0,Provincial Student Aid,University of Alberta,Edmonton,Alberta,Electrical Engineering,Bachelor's,Engineering,3,4.0,48662.77,84.2,69985.16,Western College,College,1,Fair,Medium Income,Young Professional (25-34),High Difficulty,90.02,23.2,Proactive Monitoring,Moderate Job Market
344,38,61807,Full-time,Common-law,Steinbach,Manitoba,155004.0,9.289,15,180,134735.96,Active,1598.91,2022-09-01,2037-09-01,1.0,TD Student Line of Credit,University of Waterloo,Waterloo,Ontario,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,Medium Income,Mid-Career (35-49),Low Difficulty,86.92,31.04,Proactive Monitoring,Moderate Job Market
954,40,73127,Full-time,Married,Brampton,Ontario,154843.48,4.034,20,240,120112.92,Active,941.1,2020-04-01,2040-04-01,1.0,Scotiabank Student Line of Credit,University of British Columbia,Vancouver,British Columbia,Mechanical Engineering,Bachelor's,Engineering,3,4.0,43531.84,90.7,73564.01,Southern College,College,1,Good,High Income,Mid-Career (35-49),High Difficulty,77.57,15.44,Proactive Monitoring,Strong Job Market
203,27,67930,Full-time,Single,Edmonton,Alberta,154500.96,4.053,20,240,145851.94,Active,940.57,2023-08-01,2043-08-01,1.0,Provincial Student Aid,Ryerson University,Toronto,Ontario,Information Technology,Bachelor's,Technology,2,4.0,42437.76,86.0,62830.9,Southern College,College,0,Good,Medium Income,Young Professional (25-34),Medium Difficulty,94.4,16.62,Proactive Monitoring,Strong Job Market
19,20,51718,Full-time,Widowed,Victoria,British Columbia,153847.33,6.81,20,240,143993.9,Active,1175.29,2023-04-01,2043-04-01,1.0,Bank of Montreal,Simon Fraser University,Burnaby,British Columbia,Aerospace Engineering,Bachelor's,Engineering,3,4.0,48284.7,83.2,70720.35,University of Toronto,University,1,Good,Medium Income,Young Adult (18-24),High Difficulty,93.6,27.27,Proactive Monitoring,Moderate Job Market
393,31,0,Unemployed,Widowed,Lethbridge,Alberta,153377.72,8.123000000000001,20,240,138179.48,Active,1294.68,2021-08-01,2041-08-01,1.0,Canada Student Loans Program,University of British Columbia,Vancouver,British Columbia,Chemical Engineering,Bachelor's,Engineering,3,4.0,51080.39,90.1,74425.91,Southern College,College,1,Challenging,Low Income,Young Professional (25-34),High Difficulty,90.09,,Proactive Monitoring,Strong Job Market
164,29,0,Unemployed,Married,Lethbridge,Alberta,152393.1,4.008,20,240,137007.73,Active,924.11,2022-11-01,2042-11-01,1.0,Canada Student Loans Program,York University,Toronto,Ontario,Accounting,Bachelor's,Business,2,4.0,38400.1,89.2,57397.74,University of British Columbia (UBC),University,0,Fair,Low Income,Young Professional (25-34),Medium Difficulty,89.9,,Proactive Monitoring,Strong Job Market
797,37,54176,Full-time,Divorced,Laval,Quebec,152381.4,5.788,15,180,126956.08,Active,1268.49,2022-03-01,2037-03-01,1.0,TD Canada Trust,University of British Columbia,Vancouver,British Columbia,Chemical Engineering,Bachelor's,Engineering,3,4.0,51080.39,90.1,74425.91,Southern College,College,1,Challenging,Medium Income,Mid-Career (35-49),High Difficulty,83.31,28.1,Proactive Monitoring,Strong Job Market
